DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
RCCD_k5_nc3_rf1_ra3,53.763942086284,0.7738920611158744,0.2985625728921635,55.38455734081284,0.6782041511636858,0.30372716091441676
RCCD_k6_nc3_rf1_ra3,99.15073335211525,0.5272403100300559,0.21919102780370076,101.92150824956215,0.462039333380824,0.20451125428812156
RCCD_k7_nc3_rf1_ra3,38.616486637109425,300.7563333794783,472.6111768611934,62.32659654474684,2.220148271147983,2.5549122252183007
RCCD_k8_nc3_rf1_ra3,21.323657571850045,800.6833630753576,640.3619320865487,62.38875180279322,3.0878079515384145,2.258659072897067
RCCD_k9_nc3_rf1_ra3,11.53308400968583,1500.5768073342551,974.6939964328751,68.32762119941395,3.1890228282038833,2.049461840203206
RCCD_k10_nc3_rf1_ra3,6.349000885542067,2400.423168247475,1284.3140624406808,82.75803136586019,2.774706381685551,1.3767057157684717
SCCD_k3_nc3_rf1_ra3,19.021573299029928,0.9821707182601784,0.4515965306477502,19.582345877663155,0.913112826024875,0.4547631733024081
SCCD_k4_nc3_rf1_ra3,30.502566617289123,0.9271645405557772,0.40454926523693086,31.392115434136205,0.8444447996447367,0.41236032523720223
SCCD_k5_nc3_rf1_ra3,50.0631241352994,0.8213272210691304,0.33038637063741116,51.46145185968804,0.7207471526821801,0.29023033549157445
SCCD_k6_nc3_rf1_ra3,84.99708328703844,0.7065266613527326,0.3240236261271255,87.31150233777196,0.5795115223923375,0.2181024885604192
SCCD_k7_nc3_rf1_ra3,29.827763246078092,301.0118957987263,494.08736349883685,44.866407655210715,3.9364640101210115,5.002552529649586
SCCD_k8_nc3_rf1_ra3,15.049892319881444,801.0036504003122,732.72617859852,35.50030269018391,8.156189187645648,5.982543906053189
SCCD_k9_nc3_rf1_ra3,7.48986791466912,1500.9365987704675,944.4461204037583,28.257152960278262,13.164789236653707,7.709294353881086
SCCD_k10_nc3_rf1_ra3,3.819627089481677,2400.808797735916,1297.3625003235054,22.94463981370038,18.73326473703365,10.332420512493256
FCCD_k3_nc5_rf1_ra3,10.574896024951233,1.0995466305525525,0.6236034020840715,10.724697312357588,1.08139176834325,0.5909567079866059
FCCD_k4_nc5_rf1_ra3,15.892983541604773,1.1503243724532153,0.5309362585600356,16.13765933173307,1.126394746007663,0.48644586035455184
FCCD_k5_nc5_rf1_ra3,25.843535633838087,1.1691865626152445,0.37408311833240643,26.35004294683323,1.1263327468788495,0.3742361793619623
FCCD_k6_nc5_rf1_ra3,44.38209479823869,1.194827696468135,0.30939808681396075,45.6204130852604,1.1070176169473647,0.29118338408834876
FCCD_k7_nc5_rf1_ra3,14.34128439713786,301.7362851604425,499.04895329671615,19.635381816443775,10.092302435973702,13.014155586600697
FCCD_k8_nc5_rf1_ra3,7.174298827044193,801.9178372384981,686.8290053813737,13.715025709843596,24.50367318353888,18.079084916682348
FCCD_k9_nc5_rf1_ra3,3.572467631953363,1502.0410764434605,952.9414151037097,9.540710084489143,44.77643584057494,29.848486635826962
