DesignID,Dcritical,Acritical,Gcritical
FCCD_k6_nc7_rf2_ra2,69.65153809476277,1.4637846514752002,0.37038292583942195
RCCD_k3_nc7_rf2_ra2,23.34236505760856,0.5645035421273192,0.3130607183116691
RCCD_k4_nc7_rf2_ra2,41.704885578842834,0.5014880952380952,0.2416229810576788
RCCD_k5_nc7_rf2_ra2,77.62748282318606,0.41124579461060834,0.15848984466383945
RCCD_k6_nc7_rf2_ra2,148.87012804228962,0.30258246527777755,0.1196658760218237
SCCD_k3_nc7_rf2_ra2,24.18697952483931,0.552579365079365,0.29859790355104254
SCCD_k4_nc7_rf2_ra2,41.704885578842834,0.5014880952380952,0.2294610811872442
SCCD_k5_nc7_rf2_ra2,73.1744074520218,0.4295833333333334,0.16165935542161092
SCCD_k6_nc7_rf2_ra2,131.13494645583492,0.35914656432748565,0.13940431760524724
FCCD_k3_nc10_rf2_ra2,14.485822651990533,0.9534793814432989,0.34235100185111195
FCCD_k4_nc10_rf2_ra2,23.1041087922232,1.1254719525350594,0.34860024585977883
FCCD_k5_nc10_rf2_ra2,39.368143305509555,1.286758692026429,0.3492478494494207
FCCD_k6_nc10_rf2_ra2,69.95008236136414,1.458158614655325,0.4013443242038246
RCCD_k3_nc10_rf2_ra2,24.18752022203257,0.5069884135900465,0.31375512662975447
RCCD_k4_nc10_rf2_ra2,42.70844226011501,0.4479166666666667,0.24495785132324988
RCCD_k5_nc10_rf2_ra2,78.91864483241456,0.36328958004729905,0.151103689672302
RCCD_k6_nc10_rf2_ra2,150.40755781965672,0.2707356770833331,0.1263115067913655
SCCD_k3_nc10_rf2_ra2,25.06523801546222,0.49543650793650795,0.30772332865411073
SCCD_k4_nc10_rf2_ra2,42.70844226011501,0.4479166666666667,0.24889701251498403
SCCD_k5_nc10_rf2_ra2,74.42785418648937,0.3781547619047618,0.17007612304568748
SCCD_k6_nc10_rf2_ra2,132.81607939014864,0.3091465643274851,0.11723221384751112
FCCD_k3_nc1_rf3_ra2,17.17507188131808,0.9777950310559007,0.30163415547420314
FCCD_k4_nc1_rf3_ra2,29.475174803001806,1.0875779625779627,0.31393747482064815
FCCD_k5_nc1_rf3_ra2,52.092817502121406,1.244842587004627,0.326407820997823
FCCD_k6_nc1_rf3_ra2,94.5774068109379,1.4261866455660668,0.36815443599640985
RCCD_k3_nc1_rf3_ra2,24.1181534223883,1.592356533906698,0.9699279415822919
RCCD_k4_nc1_rf3_ra2,47.41653493819587,1.4882812500000044,0.9864845940049982
RCCD_k5_nc1_rf3_ra2,94.77987508245498,1.114645753980726,0.7683006404490328
RCCD_k6_nc1_rf3_ra2,193.7614158705265,0.4871651785714286,0.2971919847792104
SCCD_k3_nc1_rf3_ra2,24.86319856811408,1.6064814814814878,0.9983810215469278
SCCD_k4_nc1_rf3_ra2,47.41653493819587,1.4882812500000044,0.981094519888637
SCCD_k5_nc1_rf3_ra2,88.71978670816081,1.3889942528735781,0.9871525861642589
SCCD_k6_nc1_rf3_ra2,165.9676765880088,1.3080632716049394,0.966097740686343
FCCD_k3_nc3_rf3_ra2,17.67249723547661,0.9200513538748832,0.293546062353867
FCCD_k4_nc3_rf3_ra2,29.841818767203897,1.0654809352995882,0.3106928495685134
FCCD_k5_nc3_rf3_ra2,52.43207098285153,1.2335505529225907,0.33525044624801953
FCCD_k6_nc3_rf3_ra2,94.94148070677217,1.419395441474631,0.3739621399027255
RCCD_k3_nc3_rf3_ra2,26.870974844514386,0.726672035266474,0.32992666108454743
RCCD_k4_nc3_rf3_ra2,51.01969963392565,0.6549479166666663,0.330650227419804
RCCD_k5_nc3_rf3_ra2,99.14036458103038,0.5429508860834652,0.29844000967184875
RCCD_k6_nc3_rf3_ra2,197.16591034163997,0.34744086779448596,0.186991969441327
SCCD_k3_nc3_rf3_ra2,27.750392102478724,0.7175925925925919,0.3321478100708397
SCCD_k4_nc3_rf3_ra2,51.01969963392565,0.6549479166666663,0.33167849370451824
SCCD_k5_nc3_rf3_ra2,93.48470217689267,0.5889942528735619,0.3298818152071206
SCCD_k6_nc3_rf3_ra2,172.60904871698628,0.5302854938271603,0.32591032063404074
FCCD_k3_nc5_rf3_ra2,18.068916712363006,0.8852842183994017,0.27978091867249744
