DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-4,0.0032924242424242425,1.01832122847978,7294.635094488744,9563.131367401858,0.04538055632038563,0.031147246266196044,0.03197716454838472
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,0.001,0.032924242424242425,2.3578894928458487,734.0536657978274,1003.0130515980474,0.04537893315873551,0.03115105367710613,0.030736853973736725
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,0.01,0.3292424242424242,5.565953221603489,77.43369707072925,107.18900585134892,0.045330106108025646,0.03129458646089109,0.02849934182274503
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-10,1.5197056274847715e-9,10.305535991953501,2.0786678456654046,0.9752176573274364,0.28544117353386145,0.18027673367402447,0.22442551355840928
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-9,1.5197056274847714e-8,10.305536021252832,2.078667820112968,0.9764771344350999,0.28544117387945067,0.18027673534600172,0.223579555799754
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-8,1.5197056274847715e-7,10.305536314246096,2.0786675645886947,0.9869298139849423,0.2854411773353414,0.18027675206576854,0.22121671890428538
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-7,1.5197056274847714e-6,10.305539244177233,2.078665009350904,0.9858109429700476,0.28544121189420474,0.18027691926326106,0.22151749750737357
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-6,1.5197056274847714e-5,10.305568543336344,2.0786394574702505,0.9777782640472815,0.2854415574783574,0.1802785912204344,0.22402362342314128
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-5,1.5197056274847715e-4,10.305861519701917,2.078383988382399,0.9804434292527787,0.28544501287163676,0.180295309016725,0.2233572742091233
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,1e-4,0.0015197056274847715,10.308789762822002,2.0758342592964003,0.9854788309917489,0.28547952204287386,0.1804623096079947,0.22134757390101087
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,0.001,0.015197056274847714,10.33792212409263,2.0508232791891277,0.9639812131676243,0.2858201995212118,0.18211474877983005,0.22622369919155078
