DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
FCCD_k10_nc5_rf1_ra1,10,FCCD,5,1,1,1,57,32,20,5,0.01,0.32984848484848484,5.58733905177117,77.28688957499796,102.19762243851122,0.04550427608612508,0.03135403095262227,0.029891264048102367
RCCD_k3_nc5_rf1_ra1,3,RCCD,5,1,1,1.681792830507429,19,8,6,5,0.01,0.15597056274847712,12.284384454187554,0.9916565310018018,0.6604025140179738,0.3342337523021794,0.3658288321694706,0.3256010152042211
RCCD_k4_nc5_rf1_ra1,4,RCCD,5,1,1,2,29,16,8,5,0.01,0.2753333333333334,21.703116072904496,0.8704107891383224,0.576849544147731,0.3417688364059109,0.373949844716527,0.3331195334468281
RCCD_k5_nc5_rf1_ra1,5,RCCD,5,1,1,2.378414230005442,47,32,10,5,0.01,0.5064612107118684,40.14131725179935,0.6954064629595563,0.44600087781986886,0.3388506681342643,0.3741686121323951,0.3329650149279177
RCCD_k6_nc5_rf1_ra1,6,RCCD,5,1,1,2.8284271247461903,49,32,12,5,0.01,0.6346428571428573,46.520012781177925,0.7989855707173017,0.5861176349388834,0.33687236811147764,0.35827808957027696,0.3353079096557114
RCCD_k7_nc5_rf1_ra1,7,RCCD,5,1,1,3.363585661014858,51,32,14,5,0.01,0.867053310829385,41.573234243115806,4.243596415173494,17.15602536502194,0.33539859548188167,0.3359859704803763,0.2919083818809556
RCCD_k8_nc5_rf1_ra1,8,RCCD,5,1,1,4,53,32,16,5,0.01,1.2917777777777777,37.83009615609518,6.91336779221846,16.737544180306323,0.3344930380351859,0.3341423289686919,0.29817343100940846
RCCD_k9_nc5_rf1_ra1,9,RCCD,5,1,1,4.756828460010884,55,32,18,5,0.01,2.073871546538809,37.35317313316364,7.842604695183648,12.902302515522898,0.3340065221742755,0.333688810074051,0.3167886609050348
RCCD_k10_nc5_rf1_ra1,10,RCCD,5,1,1,5.656854249492381,57,32,20,5,0.01,3.52378787878788,40.97985715904069,7.265365766050477,9.940319982252106,0.33374719465857977,0.33353524185798705,0.3073156722169926
SCCD_k3_nc5_rf1_ra1,3,SCCD,5,1,1,1.7320508075688772,19,8,6,5,0.01,0.163,12.734306319733768,0.9682385507333738,0.6457779609592301,0.346475234480234,0.37467682976972916,0.33297470958636116
SCCD_k4_nc5_rf1_ra1,4,SCCD,5,1,1,2,29,16,8,5,0.01,0.2753333333333334,21.703116072904496,0.8704107891383224,0.5772274584458644,0.3417688364059109,0.373949844716527,0.33290143807933464
SCCD_k5_nc5_rf1_ra1,5,SCCD,5,1,1,2.23606797749979,47,32,10,5,0.01,0.4700000000000001,37.835663114531485,0.725232979580385,0.5305950694187419,0.3193876186284655,0.35878025191852775,0.27987951170341496
SCCD_k6_nc5_rf1_ra1,6,SCCD,5,1,1,2.449489742783178,49,32,12,5,0.01,0.5060714285714285,40.60999431340266,0.8775882144056718,0.6153655335804921,0.29407526213932383,0.32618831836144835,0.31937095638132534
SCCD_k7_nc5_rf1_ra1,7,SCCD,5,1,1,2.6457513110645907,51,32,14,5,0.01,0.5430555555555556,32.06281552855379,6.4493425369810575,23.627626652432397,0.25867179908554633,0.2210750710950027,0.21195474592013783
SCCD_k8_nc5_rf1_ra1,8,SCCD,5,1,1,2.8284271247461903,53,32,16,5,0.01,0.5806666666666668,24.13436540136986,14.700191288542767,33.49243768963541,0.21339563005194206,0.15714413300930696,0.14900948748970624
SCCD_k9_nc5_rf1_ra1,9,SCCD,5,1,1,3,55,32,18,5,0.01,0.6187272727272728,18.15950242982027,25.106576699665247,40.84630143136931,0.16237957159292787,0.10423521533510739,0.10006544027864361
SCCD_k10_nc5_rf1_ra1,10,SCCD,5,1,1,3.1622776601683795,57,32,20,5,0.01,0.6571212121212123,13.906577835418112,37.26734287826329,51.39254700456568,0.11325762610297563,0.0650235659644998,0.05944083909922624
FCCD_k3_nc7_rf1_ra1,3,FCCD,7,1,1,1,21,8,6,7,0.01,0.105,7.561278826696965,1.8052714883303498,3.227508276410075,0.2057274097757867,0.20095401328535936,0.06662344774738899
FCCD_k4_nc7_rf1_ra1,4,FCCD,7,1,1,1,31,16,8,7,0.01,0.18066666666666667,12.010278828202125,2.09339860237654,5.492924629353735,0.18913132133822,0.15548399577049082,0.034983158150144876
FCCD_k5_nc7_rf1_ra1,5,FCCD,7,1,1,1,49,32,10,7,0.01,0.3376190476190476,20.61806233594638,2.2609422911524897,7.778495314938239,0.17404621164633483,0.11508443719757279,0.019091441587162045
FCCD_k6_nc7_rf1_ra1,6,FCCD,7,1,1,1,51,32,12,7,0.01,0.33535714285714285,21.281904532828282,2.8604410501123483,11.323648474656435,0.15411185744121203,0.10007513486759988,0.017355702927688166
FCCD_k7_nc7_rf1_ra1,7,FCCD,7,1,1,1,53,32,14,7,0.01,0.33361111111111114,15.846752906414915,12.348338510358479,42.51773450185401,0.1278461674807056,0.11546402446637503,0.11778585247983542
FCCD_k8_nc7_rf1_ra1,8,FCCD,7,1,1,1,55,32,16,7,0.01,0.3322222222222222,11.188076869686146,27.88259616101628,63.88389478453078,0.09892477688850777,0.08284912931955694,0.07812126971510147
FCCD_k9_nc7_rf1_ra1,9,FCCD,7,1,1,1,57,32,18,7,0.01,0.3310909090909091,7.858101793510649,49.49627359491135,80.81313554253542,0.07026597824996167,0.052872453591860824,0.05057721259105011
FCCD_k10_nc7_rf1_ra1,10,FCCD,7,1,1,1,59,32,20,7,0.01,0.33015151515151514,5.596870296062762,77.21518668754983,101.64463966337622,0.045581900223065804,0.03138314665704371,0.0300538830922581
RCCD_k3_nc7_rf1_ra1,3,RCCD,7,1,1,1.681792830507429,21,8,6,7,0.01,0.15797056274847715,12.691565739113589,0.9200124295217291,0.6621209973751371,0.3453123479970299,0.39431701030192373,0.32475594318880074
